filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,manual_quality,pred_orig_yolo_clf,pred_recon_yolo_clf
./cropped_plates/train\plate\LicensePlate_227.jpg,-0.026777098,-0.91659445,-0.01788136,-0.1195637,0.42500374,-0.13388142,0.040636174,-0.07710034,0.43229088,-0.038568944,-0.07887681,1.0656023,-0.71023333,2.2041452,-0.005124204,0.025475983,0.009083956,0.025396882,0.38989282,0.007178236,0.6515867,0.04207998,-0.0064763194,1.2845937,-0.74561334,-0.94064486,-0.028732322,-0.024217864,0.58235973,0.24260007,-0.13001122,-0.012543158,-0.1033574,2.3625126,-0.39643323,1.1231884,0.029208988,-0.76749486,0.45773637,0.0018123034,1.3633088,-1.8314488,0.03056014,1.329826,-0.036351416,-0.9413279,0.90508235,-0.021542301,-1.0808896,0.050153315,0.23657343,0.9195162,0.028073791,0.32621104,-1.1051805,0.0372729,-0.7303434,0.19145724,0.3302389,0.0945007,0.6335117,-0.018862057,-0.005926832,-0.048891377,2,TN599,TW599
./cropped_plates/train\plate\LicensePlate_228.jpg,0.016003583,0.21568991,-0.05665048,1.4289248,-1.0101588,0.5184077,0.03732964,-0.013771307,-0.4432985,-0.0709606,0.08734084,0.7295678,-0.5631298,-0.35798106,0.001909337,0.23372445,0.008812526,0.09735638,-0.13491328,-0.0443953,-0.5707995,0.2505004,0.044737842,1.0693631,-1.25856,1.0371655,0.11261197,-0.008911576,-0.83001965,-0.52536446,0.1105591,-0.061247557,-0.060536016,-1.2974056,-1.1670759,1.4662704,0.08005493,-1.6098837,-0.883314,0.027562087,-0.455801,0.09148976,0.037391562,0.08942806,0.0022241026,1.8470851,1.2287042,-0.06627722,0.17750728,-0.06936055,0.16713342,1.1077012,0.019130707,0.079862356,1.8093832,0.01543856,-0.3616669,0.025922906,1.2704891,0.4978699,-0.58566314,0.021345338,-0.019089404,-0.69059163,4,TN7ZAL507Z,TN7KAL50ZZ
./cropped_plates/train\plate\LicensePlate_229.jpg,0.04812415,-0.8388673,0.040960606,1.9372603,-0.03147718,-0.2350807,0.024700992,-0.017623607,1.1688994,-0.0682126,-0.05687402,-0.5402857,-0.76265365,1.4419178,0.061333172,0.08144668,0.038975615,0.08194729,-0.14753564,0.02047085,0.32035822,0.043767292,0.03677604,0.7296689,-0.09899601,-1.730135,0.06813096,-0.010035541,-0.75744087,0.409705,-0.0029471545,-0.018387012,0.006519187,-0.5391984,0.14875776,-0.12940548,-0.031353865,-0.057885822,-0.64276314,-0.022964884,0.20341872,0.6511317,0.009304966,1.0233058,0.005804697,-0.9021025,1.0781219,0.017082982,-0.6043242,-0.0065296376,0.28385076,0.20110215,-0.003426192,1.0690917,1.7925721,0.031794023,0.59121305,-1.0009344,-1.1017116,-1.6578625,-0.24907012,-0.002607531,-0.016067233,0.6710188,1,,
./cropped_plates/train\plate\LicensePlate_23.jpg,0.013045663,-0.488676,0.029410616,1.1892698,2.2267025,0.8913868,-0.0031152302,0.016977333,1.0398617,0.09169656,-0.08090698,-0.5376146,-0.012183324,1.1535281,-0.06824007,0.3605658,-0.017404368,0.017478075,-0.8377194,0.07769203,0.18333338,-0.3510583,-0.06118647,-0.12820718,-0.79055077,-2.289124,0.108981244,0.0727543,0.76927364,0.21062507,-0.5422307,-0.1426895,-0.009431915,0.5167107,-1.1522008,-0.68025565,-0.026459228,-0.20897402,-1.9144206,-0.026905384,0.7176156,0.2703458,0.043018684,-0.062489834,-0.06954244,-0.85087204,-0.23568344,-0.025380775,1.0329852,-0.039108172,-0.08253099,-1.1457021,-0.01804322,0.59883684,0.502683,0.08118167,2.220143,0.05465383,-0.12950492,-0.18389726,-0.5293403,-0.05074691,-0.045551773,-1.3347197,0,LJ,L
./cropped_plates/train\plate\LicensePlate_230.jpg,-0.0090934485,-0.07761529,-0.0050940765,1.0514667,-0.64623946,-1.5386608,-0.006540389,0.007093696,0.36419326,0.009834163,-0.020528316,-0.041070133,-0.6935325,1.1516023,0.017922556,-0.2466461,-0.013791034,0.0516068,-0.7399032,0.07809654,0.50516903,0.27063635,0.01473823,0.5607311,0.53727055,-0.8407143,-0.3176647,-0.058658212,-0.28648382,0.03791177,0.77605444,-0.12029025,-0.030925592,0.7119176,-0.5633511,-0.4013391,-0.030537974,0.0594689,-0.8135812,-0.006206194,-0.10638695,0.3859427,-0.010033253,2.2853246,-0.04747552,-1.4772512,0.66244274,-0.01547027,-1.4404896,0.002424886,0.015329424,-0.37923402,0.011338506,-0.07011451,1.3775368,-0.0072935945,0.3313651,-0.07412076,-1.1701417,-1.4603437,-0.7046768,0.034939416,0.037790947,0.06684655,1,,
./cropped_plates/train\plate\LicensePlate_231.jpg,-0.065030485,0.21589594,0.06840682,-0.056461066,0.13722473,0.52697724,-0.034029037,0.077915214,-0.7211917,-0.04103429,-0.0375885,1.6626627,-1.5135897,1.2242929,-0.16408017,-0.23135333,0.10917075,-0.006002093,0.50063956,-0.013120302,0.875536,1.4578897,-0.090768404,-0.88602906,0.44094917,0.8122647,-0.07000114,-0.040634718,1.9902003,0.2472356,2.1178923,0.029422913,-0.032079592,-1.2751801,0.08961073,0.073216096,0.0434726,1.13579,-1.3588142,-0.0057992637,1.4937456,0.67697316,-0.02340011,-0.39907357,-0.027130645,-0.10925898,-0.92357606,0.036120523,-0.9314214,-0.027375683,-0.43013453,0.20679687,-0.012712948,0.4803459,0.9454499,-0.054761443,0.2347947,-1.4824643,2.1742609,-0.2673863,0.5968481,-0.016044255,-0.037628274,0.24168578,3,TSE16K,TSE16K3
./cropped_plates/train\plate\LicensePlate_232.jpg,-0.07691292,0.7559863,0.03367706,0.35280842,0.55026466,1.4202629,0.054693125,-0.027938891,0.55665374,0.099353634,-0.064998396,0.6251975,0.03976213,0.7236853,-0.007327443,-0.10620162,-0.050444163,0.0041153436,-0.48647413,-0.0048383074,1.1691606,0.8656249,-0.07272704,-0.020945787,1.3907223,-0.8961537,-0.016709331,0.0041896715,0.82500714,-0.37024277,1.0874044,-0.1390002,0.01931776,1.5450587,0.69740933,-0.26201165,0.0028078053,-2.0578005,0.8340282,0.027173081,0.45390788,-1.0532658,-0.036348693,-0.17345753,0.030862145,0.8846218,-0.8621502,0.020330975,0.83598876,-0.009606133,0.26694626,0.08183094,-0.018454434,-0.70557356,-1.8615551,0.0031533628,1.7881291,0.8247891,-0.20139739,-0.74624896,-0.40146735,-0.02120708,0.003501622,0.39054066,4,,UP16CT2233
./cropped_plates/train\plate\LicensePlate_233.jpg,0.06395076,-0.7829996,-0.071569756,-0.30540517,1.5908464,1.0253526,0.021438237,-0.029064758,0.922759,-0.041870605,-0.045714516,0.28329358,0.8159926,0.8007284,0.046786167,-0.24239336,0.020631092,-0.031191984,0.21269736,0.0015825131,-1.1282017,0.92405486,0.04771193,-0.2628854,-2.1645005,-1.0247811,0.15588284,-0.06530257,0.031991623,-0.255184,-0.97952825,0.05519326,-0.04923556,-0.0057494827,-0.25606143,1.5138403,-0.025211181,-1.108609,-0.14904574,0.04623504,1.0312002,-0.32884377,-0.010236758,-0.12286997,-0.049633663,-0.38935667,-1.693999,0.028004274,-0.23854667,-0.007743844,0.116846584,0.41033834,0.0035696405,-0.1971149,0.86459327,0.03773891,0.8654082,1.7088473,-2.0503528,2.421865,-0.80029,-0.05889377,-0.013701762,-0.008141902,1,,
./cropped_plates/train\plate\LicensePlate_234.jpg,-0.0470853,0.9646903,0.033687674,0.15461725,-0.063493684,0.010757255,0.015292729,0.032284584,0.1313168,-0.083777145,-0.004993062,0.04190512,-0.37522915,0.67585427,-0.04537139,-0.07488983,0.01314492,0.045874275,-0.39198768,-0.076699294,0.6060218,-0.6937659,-0.03592186,-0.8449768,0.87580353,0.5373675,-0.14146532,0.0008707973,1.2020437,-0.026028868,0.54793435,0.054785073,-0.010970596,1.2436196,-1.0273397,0.05764936,-0.0027416395,-1.5142399,-0.47817144,-0.020132773,1.5536734,-0.42465723,-0.01863524,0.113410756,-0.044812866,0.07563176,2.1551726,-0.0129123395,-2.078133,-0.078492984,-0.35605517,0.26315984,0.04526165,-2.6038733,1.3093187,0.010166716,-1.0276395,-0.60375917,1.2767527,-0.019539803,0.4004011,-0.0055300165,0.03696789,-0.16315809,2,,M5
./cropped_plates/train\plate\LicensePlate_235.jpg,-0.037134,0.28726304,0.030501384,-2.239269,-0.071803086,0.4416174,0.01805225,0.008948734,1.5306165,-0.0005119268,-0.060966033,-0.6595269,-0.26113933,-0.9191376,0.119053766,0.2515892,0.008376235,-0.033116363,0.021916363,-0.08774069,0.095258124,0.7142084,0.006000273,-0.9902699,1.5967803,0.13135688,0.25502273,0.08041974,0.56243336,-0.055059433,-0.37371436,-0.13770612,-0.048858304,0.6489782,-0.57410765,1.383166,-0.0052325595,-1.266475,0.5629507,0.06460926,0.54717624,-0.3966403,0.0022477983,-0.36914808,-0.04914544,-0.5964902,0.32194194,0.02836677,0.5834259,-0.025006652,-0.26832417,0.512498,0.016395736,0.031247504,-1.323319,-0.060756046,-0.44223353,0.50591904,0.32039407,2.1581564,0.52978677,-0.056841537,0.012891833,-0.20410198,1,H5,
./cropped_plates/train\plate\LicensePlate_236.jpg,-0.06380699,-0.08573882,0.0008845432,-0.21974427,-0.26796722,0.014616425,-0.05792521,0.069258854,0.63469493,0.038472645,-0.052629035,-0.9935913,1.3887949,-0.27397707,-0.042328194,0.1258625,0.04687781,0.027534297,0.4963931,-0.0063481024,0.80273384,-0.30031115,0.0055726506,-0.82876736,0.41768056,-0.06179706,0.103388004,-0.060293697,1.8608747,-0.3945882,-1.0419005,-0.14353645,0.06499122,-0.2004219,0.6770729,-0.08283561,-0.005402467,2.4430242,0.13218126,0.0355272,1.9360675,2.3443427,-0.028681118,1.597802,-0.07910528,-0.8045599,-0.65064824,-0.019989822,-0.35100505,0.04220123,0.62125474,0.011669427,-0.014114488,-0.6383525,0.10489962,-0.011599388,-0.08783768,-1.0407269,0.663006,2.091818,-0.35972247,-0.057009384,0.07835507,-0.7750129,0,,
./cropped_plates/train\plate\LicensePlate_237.jpg,-0.00882199,-1.0295541,-0.0026638703,1.8302891,0.77066326,0.74309903,0.029312648,0.08096229,0.8035316,0.13994467,0.030683003,-1.2525434,-0.13138774,-0.28979346,0.015341038,-0.25461522,0.063800596,-0.026056768,0.48604724,0.024721865,-0.35547435,-0.6507795,0.014924426,0.13385755,1.462278,-0.42555568,0.15038688,-0.123625614,1.733338,-0.08893587,-0.43234888,0.061639324,0.029212484,-1.329182,0.89119935,1.090702,-0.051002286,1.8768027,-0.5133293,-0.00766957,0.14329393,0.5512107,-0.03771982,-0.62540567,0.11124358,0.072195,-0.80918187,-0.10706863,-1.9578513,0.056720767,0.31782448,-1.2847474,-0.028624695,-0.49412128,-0.053625524,-0.0065175565,0.5113535,-0.43903446,-0.57258826,-0.34816217,0.0059847496,0.053533778,0.017223746,-0.40451995,0,,
./cropped_plates/train\plate\LicensePlate_238.jpg,-0.02293431,1.0189977,-0.049942985,-1.079204,-1.7420787,0.009513616,-0.05301268,-0.10741761,-0.79415333,-0.13504413,-0.06346606,-1.1275852,0.97782683,-2.2010477,-0.036690064,-0.384083,0.067212604,-0.027843596,-0.022562608,-0.031183347,-0.89282835,0.84973454,0.034711387,0.42409617,-1.8455442,-0.01581713,0.22572319,-0.002921035,-0.20794794,-0.10856179,-0.32242885,-0.14858252,-0.04233328,0.57131606,0.5998146,1.4968641,0.004753826,1.3197516,0.7584437,0.087328464,0.54190886,1.1754304,-0.04464477,0.8173811,-0.06582932,0.10921309,-1.2984114,0.084745795,0.9114324,-0.05077083,0.2778278,1.010278,0.04029898,0.535219,1.0874743,-0.052559625,-0.42603645,0.7540926,-0.079183735,0.33512273,-0.660136,-0.0393299,0.037113145,0.9312297,1,,
./cropped_plates/train\plate\LicensePlate_239.jpg,-0.07253062,-1.7316562,0.0003458429,1.371222,-0.08883523,0.124710344,-0.029722013,0.019746099,-0.90213215,0.13984366,-0.034042303,-0.49743032,-0.19641341,0.86067593,0.11039713,-0.35126868,0.025632784,-0.053380273,0.054856878,0.0060590487,0.11821487,1.1901886,0.043139353,-0.55332613,-0.47086793,3.0742,0.056873523,0.049868446,0.062174425,-0.33611023,1.2217088,0.077875346,-0.0035179541,-1.0185316,0.16438788,-0.0771597,0.019484691,0.13859533,0.05393538,-0.026332922,-0.77819335,-0.34688282,-0.0126186935,0.4354059,0.06426589,0.24179298,-1.0448122,0.051366422,2.6140323,0.012436377,-0.017170677,0.07752051,-0.033410802,-0.49825358,-0.6925787,-0.042110916,-1.337309,0.283135,-0.27398694,0.39171258,1.0729659,0.04328386,-0.0362108,0.73882306,4,HH14EH7958,H14EH795F
./cropped_plates/train\plate\LicensePlate_24.jpg,0.047007553,2.133943,-0.0011295802,-0.4876179,-1.5848142,1.4146332,0.006959037,-0.088502504,0.1946648,0.054150924,0.02294445,0.94084495,-0.078024186,-1.9396871,-0.14258878,0.30560902,0.044671264,0.0062214606,-0.31101635,-0.09959677,-0.53021115,0.31706524,-0.016843231,0.8507663,0.9716252,-0.5837612,-0.36274248,0.038890205,-1.0060152,-0.38797557,-1.4382634,-0.1247566,-0.049100395,-0.9259879,-0.9920255,0.418167,-0.029653713,1.2653594,1.038758,0.060217988,-0.2055502,-0.07648043,0.010585366,-0.680239,-0.036206294,-0.20790792,1.3596516,0.029898467,-0.33071873,-0.009514264,0.25180963,1.2589316,-0.059821837,1.0100524,1.1214044,-0.0675325,-0.15082425,-0.26443502,-1.4135134,0.24031657,-0.18952996,0.011785884,0.02161821,0.25426853,4,IW07BN5200,NW07BN520
./cropped_plates/train\plate\LicensePlate_240.jpg,-0.022458548,-0.263874,0.019451696,1.0225583,0.7654355,-0.5684823,0.032554056,0.011529793,0.14360769,0.020491581,0.017706819,-0.4241884,0.43879133,1.7137401,0.24519426,0.4165318,-0.039397106,0.017908761,0.46567333,-0.06580701,-1.1378908,-1.0670903,0.036703087,0.7133086,1.1313769,0.07799781,0.3227855,-0.019307451,-0.4899277,0.3557621,0.5312277,0.020001445,0.0116547365,-0.08527642,0.8444461,-1.4296514,-0.016796157,-0.9878558,-1.387275,-0.06304681,1.287111,-0.05608145,0.033887748,0.47062802,0.08299052,0.68109447,0.5991684,-0.06579518,-0.5545629,0.029341292,0.34971747,-0.56632805,0.014285475,2.1482503,0.09181422,0.075244725,0.47768915,-1.5102183,0.5719949,0.6787718,-0.114825055,0.028214715,0.04059929,-0.105067044,1,,
./cropped_plates/train\plate\LicensePlate_241.jpg,0.011662582,-0.5931209,0.044678137,0.8936844,-0.296995,0.93645805,0.02887949,0.035437934,2.031184,0.032498397,-0.011137659,-0.8833119,-0.7243265,0.8442369,-0.10022939,-0.4690249,-0.041711137,-0.0026532835,-0.42035064,-0.030545868,1.5963379,-0.57686037,-0.05664235,0.6104747,0.41722438,-1.0122014,-0.31158453,-0.058949046,0.87085545,-0.42792636,-0.41256642,0.2053648,-0.05141659,0.43154436,-0.7725913,0.3205256,0.04654394,-0.5080709,0.57916826,-0.07174665,2.0785859,-2.3783355,0.016525876,-2.2285366,-0.04689,-0.28611746,-0.13589403,0.010486057,0.7841195,-0.033461068,0.103612475,0.14810656,-0.0750599,0.9676389,1.02425,-0.064915255,0.027878154,-0.82647264,0.8642185,-0.30472693,-0.52192664,-0.020410731,0.0086877765,0.36126414,4,MH20EE7601,MHE60
./cropped_plates/train\plate\LicensePlate_242.jpg,-0.030964097,0.2942127,0.070870064,-0.18519558,-2.275364,0.6468497,-0.014143312,-0.010013716,0.9328282,-0.11402228,-0.1066039,0.6712985,1.7709403,1.2736181,0.10084668,-0.27222708,-0.0022414755,0.014614131,-0.26667204,0.0196812,0.091461584,0.76151764,0.008207287,0.2307145,0.16969916,-2.6599402,0.061140478,0.14308003,0.3285982,-0.35672712,0.36420766,-0.008067036,-0.034895193,-0.6406419,-0.8516058,-1.9473318,-0.02183741,-0.56851995,-0.8498723,0.008615272,-0.6913862,0.8117612,0.027234819,0.23649235,-0.07947144,0.50471306,0.58265257,0.07553978,1.3210856,0.0057209246,-0.7870985,0.49167776,0.04098872,-0.2732939,-0.68456626,-0.01337361,1.2772467,-1.3978413,-0.5666304,0.634851,0.48904356,-0.017567933,0.029714167,-0.3041193,2,ASH14,ASH14
./cropped_plates/train\plate\LicensePlate_243.jpg,-0.004251663,0.49515343,0.0357691,-1.4171549,0.38064092,0.0035762442,-0.013808128,0.03216788,1.3297765,0.02322984,-0.03477857,0.5733698,-0.2799407,0.5994869,0.039085157,0.21190627,-0.034706987,0.021445759,0.4188417,-0.009600061,-0.37656027,-0.7026074,-0.052548956,-1.5809722,2.0348442,0.6410722,-0.072122,0.014186429,0.04271622,0.15431641,-0.16278295,-0.11330565,-0.047566306,-0.10657977,-0.4684698,1.9297891,-0.024462275,1.3684086,-1.0590885,0.012349384,-0.59002995,1.7563692,-0.018708482,1.3143777,-0.0028764168,1.2780303,-0.42307374,0.015688425,0.8246294,-0.017281588,0.11949896,-0.6444386,0.03235599,0.30803427,0.056559503,-0.022065477,0.8110151,-0.06577693,-1.2872392,0.49358538,-0.38232303,0.011968737,0.040972147,-0.30286807,1,,2
./cropped_plates/train\plate\LicensePlate_244.jpg,-0.02059815,0.21984126,-0.040619515,-0.37461796,-0.48183563,-1.1230179,-0.004007059,0.042054813,-0.34406894,0.011177,0.016578957,1.4131044,-0.6857837,0.7876105,-0.04846196,-0.17800908,0.017139921,-0.019450957,-0.5463775,-0.023948852,-0.3096314,-0.86873126,-0.0029726755,-0.8955019,-2.5095243,-0.37749407,0.10077139,-0.11470605,-0.57736313,-0.8547557,0.42618522,0.034454614,-0.06382669,1.2304524,0.35313785,0.9512596,-0.029827688,-2.9075391,0.30506462,0.07837063,0.11539741,0.08879308,-0.0065408405,0.99336886,0.008220338,-0.7689308,0.26208338,-0.07544291,-0.49245623,-0.017231666,0.29527536,-1.1871141,0.017590506,-1.4142756,-0.9439708,0.066474415,1.0151534,0.7594015,0.7295922,-0.9760686,-1.201443,0.03353603,0.062613696,-0.5722923,1,,
./cropped_plates/train\plate\LicensePlate_245.jpg,0.038907062,0.06185019,0.040069476,-0.8817476,1.7697681,1.9342914,0.06269391,0.022317354,1.3756311,0.12004369,-0.053901736,-1.5013486,0.07264139,-0.75765604,-0.024481116,0.3162552,-0.036012575,-0.03294186,-1.7293407,-0.1057088,0.050742846,1.6306406,0.001656549,0.024242327,1.0735649,2.1606197,-0.511306,0.0056429943,-1.2207763,0.279256,0.8585254,-0.02946787,-0.013923986,0.03513897,-0.22872658,0.95954794,-0.010986325,0.020557161,1.4087077,-0.014568355,-0.21963266,-0.7849729,0.059867594,0.17767493,-0.017965958,0.7404678,0.322802,0.070007905,0.43457425,-0.06852865,0.0862682,-0.21447526,-0.021685235,1.3457346,1.3474827,0.006508606,0.7201193,-1.6188209,0.9380042,0.1962978,0.49850857,-0.034585413,-0.011849956,-0.030267205,1,EC,CM
./cropped_plates/train\plate\LicensePlate_246.jpg,-0.09822373,1.7365495,0.035966143,0.7274307,0.045144033,0.33926937,0.04404538,-0.013897751,-0.24519451,0.22926831,0.007230569,-0.51884586,-0.05917112,-1.1452442,0.018262902,0.10060519,0.101943225,-0.03965786,1.5794039,-0.018795602,0.61862934,-0.23751679,0.018140322,-0.17892781,-1.1828858,0.19426426,0.13266042,-0.017974783,-1.3234831,1.2991195,-0.026573673,0.055306092,-0.03416014,0.11602212,0.16060707,-0.16960591,-0.031686246,-1.4201387,0.4118933,0.031137485,-0.43448168,0.7232383,-0.024982017,1.3091209,-0.05449077,-0.4646679,-2.7434888,-0.0037201513,-0.9821037,0.08361403,-0.13492483,0.4041599,0.061524343,-1.0885961,-0.6873114,-0.029839952,0.0837741,-2.8586578,-1.363982,0.42456505,1.0324088,-0.016934823,-0.0059009125,-0.16890867,0,0,0
./cropped_plates/train\plate\LicensePlate_247.jpg,-0.042417727,0.51475334,0.016106479,1.8934859,-0.51835716,0.0078011127,0.032081347,-0.0071953624,-0.20330636,0.0594257,-0.024008926,0.4862616,-0.24457407,0.9137986,0.0088172555,0.044956777,0.025800228,0.011854233,0.29891524,0.0024696845,-0.32328123,-0.32629493,0.010694481,-0.21165767,0.20488624,-0.117122866,0.016164625,-0.019581795,0.26162633,-0.045807533,-0.4440966,-0.028375093,0.01745923,0.17212565,0.5099479,1.456924,-0.01690403,0.7369212,0.38473493,0.021511793,-0.45368353,-0.8336582,-0.04190283,0.6774041,0.033075407,2.2305105,0.096830085,-0.02023362,-0.85077095,0.004444433,0.014274338,-0.95055753,-0.030829407,0.5166839,0.4503526,0.013343176,0.66573375,-0.10728036,-1.3592274,1.2106605,-0.08420998,0.029377978,0.02545511,-0.18932088,0,,
./cropped_plates/train\plate\LicensePlate_248.jpg,-0.0106069725,1.1318226,-0.022499997,0.45914188,-0.5774631,-1.444414,0.021182086,0.039651345,0.0040154057,-0.02654754,-0.061522957,1.4343143,-0.8663075,0.70261073,0.017634429,-0.028078243,0.07765633,0.029889682,-1.001429,0.03156055,0.69201577,-1.2878469,-0.036212657,-0.033616003,-1.2691685,0.9920179,-0.23445778,0.019062078,-1.0184855,0.15212595,0.31799015,-0.118504316,-0.03018331,1.6439978,1.6279998,0.44699526,0.046724975,1.8686465,0.23923385,-0.005850656,0.055093728,-0.43741173,0.029753715,0.70749044,-0.091729775,-0.5901119,0.5248079,0.014366379,0.5790911,0.02910563,-0.3954469,0.14451984,0.07330122,-0.09411526,1.4031999,0.06090973,0.5925703,0.7237291,1.8018003,0.18094355,1.611412,0.044476744,0.008969718,-0.2608865,0,,
./cropped_plates/train\plate\LicensePlate_249.jpg,0.016498104,1.6794837,0.025178708,-1.8796884,-0.37607569,-0.8566184,0.00052880775,0.0017694626,-0.119852625,0.02176859,0.07096136,-0.63481164,-1.3091533,-0.18415907,-0.0062188357,0.068668544,0.07330338,0.067356676,-0.041357968,-0.15274851,0.20836623,-0.4598998,-0.07809988,-0.6171015,0.31152785,0.5569897,-0.08629322,0.027234288,-1.0822033,-0.19913243,-0.50430036,-0.06473792,0.0036145304,-0.30606198,-0.19199272,1.1481389,0.027002983,0.63752604,-1.1438888,0.020829907,0.94560874,1.9094353,0.01141558,0.26320958,-0.003471998,-1.2482598,0.43437836,0.0074107125,1.1837618,-0.016919784,-0.14917783,1.3356725,0.005740434,-0.6557567,1.8244718,0.023908868,0.70376784,0.22457835,-0.45911473,1.0059178,0.12504455,0.02627964,0.011146438,0.10776983,1,,
./cropped_plates/train\plate\LicensePlate_25.jpg,-0.007851727,-0.594944,-0.009089915,1.1113911,1.7832055,-0.522947,-0.0050206454,0.016716862,0.28873533,0.008147668,0.0078118946,-1.7232125,-0.168155,-0.8468125,0.0663916,0.15884024,0.051462837,0.02966397,-0.63324314,-0.009635821,-1.2796055,-0.9755038,0.091100216,0.85169816,-1.1519202,0.16491562,-0.0007821694,0.024694158,-1.6610502,-0.100125104,0.14447126,0.04169695,-0.011903947,1.0900371,-0.5187572,0.6239381,-0.009267163,1.0757,-1.0797614,-0.037469838,0.72978354,-0.73912627,-0.024521854,-2.092213,0.00013410207,0.422382,0.048758313,-0.11404072,-0.47405067,0.01466136,0.3842766,1.3076376,-0.0405289,-0.52023494,-0.8168179,0.11685451,-0.32985044,-0.6855176,-0.14339256,-0.6727536,-1.0209761,0.011199439,-0.010778368,0.17791627,1,,
./cropped_plates/train\plate\LicensePlate_250.jpg,-0.037134,0.28726304,0.030501384,-2.239269,-0.071803086,0.4416174,0.01805225,0.008948734,1.5306165,-0.0005119268,-0.060966033,-0.6595269,-0.26113933,-0.9191376,0.119053766,0.2515892,0.008376235,-0.033116363,0.021916363,-0.08774069,0.095258124,0.7142084,0.006000273,-0.9902699,1.5967803,0.13135688,0.25502273,0.08041974,0.56243336,-0.055059433,-0.37371436,-0.13770612,-0.048858304,0.6489782,-0.57410765,1.383166,-0.0052325595,-1.266475,0.5629507,0.06460926,0.54717624,-0.3966403,0.0022477983,-0.36914808,-0.04914544,-0.5964902,0.32194194,0.02836677,0.5834259,-0.025006652,-0.26832417,0.512498,0.016395736,0.031247504,-1.323319,-0.060756046,-0.44223353,0.50591904,0.32039407,2.1581564,0.52978677,-0.056841537,0.012891833,-0.20410198,2,H5,
./cropped_plates/train\plate\LicensePlate_251.jpg,0.0551196,-0.2988333,-0.015770968,0.71663344,1.3235328,0.12298348,-0.00057695154,0.009824067,0.536323,0.058012627,0.04940823,-0.6283312,0.09182995,-0.5568559,-0.06186776,0.27967724,0.0023810072,0.011204217,-0.3496742,0.014515062,-1.3900757,1.069865,-0.027659368,-1.2763407,-1.2308278,-1.6755599,-0.07229517,0.025044924,0.09297204,-0.14981966,-0.76622605,-0.01102065,0.06775944,-1.7336658,-0.31692272,-0.8219628,-0.05609332,0.1929249,2.7983828,-0.0066077746,0.2619286,0.18797006,-0.015779357,0.025226448,0.043979347,1.6214187,0.9145221,-0.04417356,1.5231587,0.007764781,0.11234661,0.43296936,0.004553561,0.08459072,0.010700533,0.048614267,-0.2651973,-0.826712,1.1095852,0.25306258,-0.21833794,0.013047973,0.04171808,-0.940925,4,HR26DK6Z75,HR260K6K7
./cropped_plates/train\plate\LicensePlate_252.jpg,-0.07869621,0.4922037,0.0074359,-2.4087625,-0.8285491,-0.6113025,-0.0075795846,-0.01633994,-0.021698993,0.017301105,0.012453511,1.5563165,0.3276556,0.39644468,-0.12566745,-0.2506347,0.02765367,-0.02938397,-0.44948047,-0.13659811,0.02594576,0.3316338,-0.03565422,-0.80875444,-0.067511104,-0.06233509,0.24012767,-0.06077216,1.140263,-0.27924025,-0.44871503,-0.059101887,-0.03885372,0.009690858,1.0001187,0.891873,-0.009940493,-1.5261408,0.15472648,0.029571114,2.1023204,0.7470197,-0.03762192,-0.2066704,-0.005618872,-2.834296,-0.71966,0.1158095,-0.8889885,-0.038402203,0.34130052,-0.6639386,0.07519106,-0.9691065,0.8823768,-0.030189106,0.2951489,-0.059084136,0.46470436,1.5890205,-0.090336375,-0.033688366,-0.010933745,-0.19878374,0,,
./cropped_plates/train\plate\LicensePlate_253.jpg,-0.09176071,-0.60760385,-0.046062443,0.23452893,-0.7528002,-0.92595047,-0.030488431,0.046764676,0.4432951,0.031668644,0.06240437,0.003885718,-0.45010704,-1.5329037,0.08633469,-0.03436148,0.042940293,0.011076339,0.3713694,-0.070399195,-0.010787085,-0.740635,-0.047563046,-0.06518703,0.4985826,0.43478736,0.1889811,-0.016564492,0.046467282,0.45713863,-0.25459352,0.15341318,-0.011464849,-0.8263804,-0.0879899,-0.83372515,0.027123734,-1.0720313,-2.654786,0.007842818,-0.58204377,0.86927056,0.03499503,-1.3147873,0.035242964,-1.0085024,-1.6589131,-0.08573942,-0.7769412,0.020660043,0.2784141,-1.0107487,-0.0024269724,-0.78269285,-0.31593376,0.03573717,-0.79933834,-1.4211763,2.550561,-0.3826752,0.13516065,0.025293276,0.013409559,0.36896208,4,KL07BF500U,KL07BF5000
